pid,name,desc,purl,imgurl,actualp,rrpp,brand,stockquant,category,currency,delcost,deltime,condition
"45776435577002","Patagonia Nano Puff Hoody Jacket Black","The Patagonia Nano Puff® Hoody Jacket in Black uses 60g PrimaLoft® Gold Insulation Eco to hold warmth even when wet. A water-resistant coating helps in rain and snow, giving the synthetic insulated jacket useful all-weather versatility. Features Shell: lightweight 100% recycled polyester ripstop with PFC-free DWR finish Insulation: 60g PrimaLoft® Gold Insulation Eco (100% postconsumer recycled polyester) with P.U.R.E.™ technology Brick quilting to stabilise the insulation Centre-front zip with wicking interior storm flap and chin zip garage Two zip handwarmer pockets and an internal chest pocket that doubles as a stuffsack Under-the-helmet hood and drawcord-adjustable drop-tail hem; made in a Fair Trade Certified™ factory","https://thesportinglodge.myshopify.com/products/patagonia-nano-puff-hoody-jacket-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Patagonia-Nano-Puff-Hoody-Jacket-Black-Patagonia-1658594213.jpg?v=1713793613","220.00","220.00","Patagonia","1","JACKETS","GBP","3.95","2-3 working days","new"
"45776522248362","Fjallraven Kanken Classic Backpack Pastel Lavender","The Fjallraven Kanken Classic Backpack in Pastel Lavender features a spacious main compartment that has a large opening with a zip, which makes it easy to pack and unpack. It has two flat side pockets and a zipped pocket on the front, and a PE foam seat cushion to prevent the contents of the backpack from poking against your back. The carrying system is simple but practical and consists of handles at the top and slender, adjustable shoulder straps. Product Features: Vinylon F fabric Volume: 16 l Number of pockets: 3 Pockets: Inside compartment, Open outside pocket(s), Zippered outside pocket(s)","https://thesportinglodge.myshopify.com/products/fjallraven-kanken-classic-backpack-pastel-lavender","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Fjallraven-Kanken-Classic-Pastel-Lavender-1_7e8e6702-ac94-4dc7-a870-aa57604182e8.jpg?v=1774620130","85.00","85.00","Fjallraven Kanken Bags","1","KANKEN CLASSIC","GBP","3.95","2-3 working days","new"
"45776681271466","Purdey 4oz Hand Stitched Leather Flask Tan","This Leather Flask is made from steel and covered in vegetable tanned leather and fits perfectly into an outside pocket for days spent outdoors. A hinged captive top prevents it from being lost. Capacity - 114ml (4oz). Measures 7.9 cm x 11 cm x 2 cm.","https://thesportinglodge.myshopify.com/products/purdey-4oz-hand-stitched-leather-flask-tan","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/James-Purdey-4oz-Hand-Stitched-Leather-Flask-Tan_02f53a36-deef-40ce-a7ea-cb2bbf42149e.jpg?v=1774620130","135.00","135.00","Purdey","1","FLASKS & CUPS","GBP","3.95","2-3 working days","new"
"45781419655338","Barbour Womens Marine Relaxed Shirt Lemonade","The Barbour Women's Marine Relaxed Shirt in Lemonade is a women's top made from 100% linen with an all-over stripe pattern. It features a relaxed fit, feminine curved hem, and branded double buttons on the cuffs. Perfect for pairing with jeans or skirts, it's finished with a slim metal ID bar at the back of the neck for a stylish touch. Product Features: 100% linen for a lightweight feel All-over stripe pattern Relaxed fit Feminine curved hem Branded double buttons on the cuffs Slim metal ID bar at the back neck Machine washable at 30°C Women's top","https://thesportinglodge.myshopify.com/products/barbour-womens-marine-relaxed-shirt-lemonade","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensMarineRelaxedShirtLemonade_1.jpg?v=1774620130","55.00","79.95","Barbour","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"45781419819178","Barbour Womens Marine Relaxed Shirt White","The Barbour Women's Marine Relaxed Shirt in White is a women's top made from 100% linen for a lightweight feel. It features a relaxed fit, a feminine curved hem, and branded double buttons on the cuffs. Ideal for pairing with jeans or skirts, it’s finished with a slim metal ID bar at the back of the neck for a touch of style. Product Features: 100% linen for a lightweight feel Relaxed fit Feminine curved hem Branded double buttons on the cuffs Slim metal ID bar at the back neck Machine washable at 30°C","https://thesportinglodge.myshopify.com/products/barbour-womens-marine-relaxed-shirt-white","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensMarineRelaxedShirtWhite_1.jpg?v=1714035514","55.00","79.95","Barbour","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"45781420048554","Barbour Womens Sandgate Crew Neck Sweatshirt Nephrite Green Wash","The Barbour Women's Sandgate Crew Neck Sweatshirt in Nephrite Green Wash is a relaxed women's top with a varsity-inspired style. Featuring a soft cotton construction for added comfort, this long-sleeved sweatshirt has dropped shoulders for a casual look. It's updated with understated logo embroidery on the front, giving it a modern athleisure appeal. Product Features: Outer: 87% cotton, 13% polyester Trim: 98% cotton, 2% elastane for added flexibility Relaxed fit with dropped shoulders Varsity-inspired style Understated logo embroidery on the front Machine washable at 30°C using a very mild process","https://thesportinglodge.myshopify.com/products/barbour-womens-sandgate-crew-neck-sweatshirt-nephrite-green-wash","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensSandgateCrewNeckSweatshirtNephriteGreenWash.jpg?v=1782228104","40.00","59.95","Barbour","1","SWEATS","GBP","3.95","2-3 working days","new"
"45781421752490","Barbour Womens Daphne Shirt Bay Tartan","The Barbour Women's Daphne Shirt in Bay Tartan is a comfortable women's top with a slight stretch for extra comfort. It features brass button fastenings and a subtle logo bar, making it ideal for laid-back days. Product Features: 97% cotton, 3% elastane for comfort and flexibility Slight stretch for extra comfort Brass button fastenings Subtle logo bar Machine washable at 30°C Women's top","https://thesportinglodge.myshopify.com/products/barbour-womens-daphne-shirt-bay-tartan","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensDaphneShirtBayTartan_1.jpg?v=1774620130","55.00","69.95","Barbour","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"45781421916330","Barbour Womens Lavender Crew Neck Jumper Bayleaf","The Barbour Women's Lavender Crew Neck Jumper in Bayleaf is a lightweight cotton-cashmere women's top. It features classic Barbour tartan elbow patches and an ID bar at the back of the neck for a signature finish. Product Features: Outer: 90% cotton, 10% cashmere Trim: 97% cotton, 3% elastane Machine wash 30°C - mild process","https://thesportinglodge.myshopify.com/products/barbour-womens-lavender-crew-neck-jumper-bayleaf","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensLavenderCrewNeckJumperBayleaf_1.jpg?v=1714035407","60.00","74.95","Barbour","1","KNITWEAR","GBP","3.95","2-3 working days","new"
"45781422047402","Barbour Womens Lavender Crew Neck Jumper Sand","The Barbour Women's Lavender Crew Neck Jumper in Sand is a women's top crafted from a lightweight cotton-cashmere knit. It features classic Barbour tartan elbow patches and an ID bar at the back of the neck for a signature finish. Product Features: Outer: 90% cotton, 10% cashmere Trim: 97% cotton, 3% elastane Machine wash 30°C - mild process","https://thesportinglodge.myshopify.com/products/barbour-womens-lavender-crew-neck-jumper-sand","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensLavenderCrewNeckJumperSand_1.jpg?v=1714035403","60.00","74.95","Barbour","1","KNITWEAR","GBP","3.95","2-3 working days","new"
"45781425094826","Barbour Packable Tartan Dog Coat Classic Tartan","The Barbour Packable Tartan Dog Coat in Classic Tartan is a convenient and stylish option for your pet. This showerproof coat features an all-over tartan print and an adjustable waist strap to ensure a comfortable fit. Designed for practicality, it easily packs away into its own pocket, making it perfect for on-the-go use. The coat is made from durable materials that keep your dog dry and comfortable in wet weather conditions. Product Features: Main Outer: 100% Polyester Lining: 100% Polyamide Embroidered contrast logo to outer Machine wash at 30°C","https://thesportinglodge.myshopify.com/products/barbour-packable-tartan-dog-coat-classic-tartan","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourPackableTartanDogCoatClassicTartan_1.jpg?v=1774620129","49.95","49.95","Barbour","1","DOG COATS","GBP","3.95","2-3 working days","new"
"45781425356970","Red Wing Womens Carrier Shoe Black Chaparrel","The Women’s Red Wing Carrier shoes in Black Chapparal is a Red Wing Shoes Women style from the Core Collection. The Core Collection features one of the most popular style, redesigned with cow hide and a softer insole, resulting in a boot that is much more comfortable. The Carrier reinterprets the Postman from the heritage collection, originally developed for postmen in the United States. The Carrier is built on a Black Traction Tred sole with a Goodyear welt. The Carrier showcases the Red Wing Black Chapparal Smooth Finished premium leather from Red Wing Shoes’ own S.B. Foot Tannery. FEATURES Red Wing Black Chapparal (Smooth Finished leather) Black Traction Tred sole Goodyear welt Product Care: Leather Cream, Foam Leather Cleaner","https://thesportinglodge.myshopify.com/products/red-wing-womens-carrier-shoe-black-chaparrel","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/0007_RedWingWomensCarrierShoeBlackChaparrel.jpg?v=1714378831","290.00","290.00","Red Wing","1","CASUAL SHOES","GBP","3.95","2-3 working days","new"
"45781425488042","Red Wing Womens 6-Inch Classic Moc Mocha Oro-iginal","Red Wing first made the Classic Moc in 1952. In the decades since, it’s grown into one of the most beloved lifestyle boots in the world. Initially created for sportspeople, it became an immediate favourite of farm and factory workers for its long-lasting construction and all-day comfort. The women’s 6-inch Classic Moc uses softer leather for a faster break-in period. The hydrolysis-resistant polyurethane Traction Tred outsole provides extra comfort at a lighter weight. The boot’s iconic Moc toe construction and Puritan triple-stitching is an unmistakable symbol of Red Wing quality. The timeless staple is constructed with a Goodyear leather welt, allowing for years of daily wear. PRODUCT FEATURES: Outsole: Polyurethane Traction Tred Construction: Good year Leather Welt Last: 105 Leather Type: Full Grain, Oiled Hardware: Nickel Eyelets Outsole Heel Height: 1.0 Resoleable: Yes","https://thesportinglodge.myshopify.com/products/red-wing-womens-6-inch-classic-moc-mocha-oro-iginal","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/RedWingWomens6-inch-ClassicMocMochaOro-ignial4.jpg?v=1774620129","309.00","309.00","Red Wing","1","CASUAL BOOTS","GBP","3.95","2-3 working days","new"
"45781425619114","Red Wing Womens 6-Inch Classic Moc Auburn Legacy","The 6-inch Classic Moc is an icon of Red Wing Heritage and is fully tailored for women. The boot's lighter, polyurethane Traction Tred outsole and unmistakable moc toe are a combination that tells a style story for more than 70 years in the making. FEATURES Leather type : Full Grain, Oiled Construction : Goodyear Welt | Polyurethane outsole Last : 105 Care : Foam Leather Cleaner | Boot Oil Sizing : We recommend you stay your true size","https://thesportinglodge.myshopify.com/products/red-wing-womens-6-inch-classic-moc-auburn-legacy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/0011_6-INCHMOCTOEWOMEN_SBOOTS3425-AUBURNLEGACY.jpg?v=1774620128","309.00","309.00","Red Wing","1","CASUAL BOOTS","GBP","3.95","2-3 working days","new"
"45781425750186","Red Wing Womens 6-Inch Classic Moc Olive Mohave","Part of Redwing’s most popular range, the 8881 is a true classic of American design & craftsmanship. The Olive Mohave Leather will only get better with age and use. This boot is one of their most comfortable. Perfect with your favourite pair of raw denim jeans. Made in the USA. FEATURES Leather type: Olive Mohave Leather | Extras: Gold taslan lace Construction: Goodyear Welt | Sole: White Traction Tread Outsole Sizing: We would recommend dropping half a size in this shoe","https://thesportinglodge.myshopify.com/products/red-wing-womens-6-inch-classic-moc-olive-mohave","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/0014_RedWingWomens6-InchClassicMocOliveMohave.jpg?v=1774620128","329.00","329.00","Red Wing","1","CASUAL BOOTS","GBP","3.95","2-3 working days","new"
